model,ith run, road_block, max_speed_slow, max_speed_fast, fast_car_ratio, density, total_all_cars_distance, total_slow_cars_distance, total_fast_cars_distance, worst_case_distance_slow_cars, worst_cast_distance_fast_cars, best_case_distance_slow_car, best_case_distance_fast_car,num_slow_cars,num_fast_cars,global_speed_rule,slack,distance_look_ahead
NS,2,0,3,4,0.75,0.15,1489964,360312,1129652,9160,9609,9906,10521,38,112,false,3,7
NS,3,0,3,4,0.75,0.15,1489098,359481,1129617,9183,9658,9853,10668,38,112,false,3,7
NS,4,0,3,4,0.75,0.15,1488518,360581,1127937,9217,9674,9897,10438,38,112,false,3,7
NS,0,1,3,8,0.75,0.15,1573357,359855,1213502,8925,8962,9848,12776,38,112,false,3,7
NS,1,1,3,8,0.75,0.15,1542617,345567,1197050,8123,8915,9674,12146,38,112,false,3,7
NS,2,1,3,8,0.75,0.15,1605868,362053,1243815,8948,9103,9866,13396,38,112,false,3,7
NS,3,1,3,8,0.75,0.15,1589230,359272,1229958,8544,9617,9823,12562,38,112,false,3,7
NS,4,1,3,8,0.75,0.15,1583167,359951,1223216,8996,8706,9824,12561,38,112,false,3,7
NS,0,0,3,8,0.75,0.15,1602868,364360,1238508,9363,9746,9913,12093,38,112,false,3,7
NS,1,0,3,8,0.75,0.15,1574943,365429,1209514,9353,9848,9913,11946,38,112,false,3,7
NS,2,0,3,8,0.75,0.15,1583851,365349,1218502,9297,9836,9906,12080,38,112,false,3,7
NS,3,0,3,8,0.75,0.15,1547175,366287,1180888,9411,9721,9942,11393,38,112,false,3,7
NS,4,0,3,8,0.75,0.15,1577650,364725,1212925,9402,9855,9898,12408,38,112,false,3,7
NS,0,1,3,11,0.75,0.15,1567474,359183,1208291,8219,8567,9822,13239,38,112,false,3,7
NS,1,1,3,11,0.75,0.15,1506972,349350,1157622,8299,8936,9756,11401,38,112,false,3,7
NS,2,1,3,11,0.75,0.15,1567747,360229,1207518,8600,8868,9852,12861,38,112,false,3,7
NS,3,1,3,11,0.75,0.15,1511812,349213,1162599,7936,9135,9695,11230,38,112,false,3,7
NS,4,1,3,11,0.75,0.15,1594797,356443,1238354,8187,8854,9914,13131,38,112,false,3,7
NS,0,0,3,11,0.75,0.15,1546067,366853,1179214,9406,9608,9896,11284,38,112,false,3,7
NS,1,0,3,11,0.75,0.15,1520757,368934,1151823,9453,9578,9897,10778,38,112,false,3,7
NS,2,0,3,11,0.75,0.15,1540235,368451,1171784,9400,9768,9885,11387,38,112,false,3,7
NS,3,0,3,11,0.75,0.15,1519766,367867,1151899,9458,9707,9897,10852,38,112,false,3,7
NS,4,0,3,11,0.75,0.15,1530411,367532,1162879,9395,9512,9907,11807,38,112,false,3,7
NS,0,1,6,8,0.75,0.15,1894502,493905,1400597,9761,7515,16199,16468,38,112,false,3,7
NS,1,1,6,8,0.75,0.15,1915504,433266,1482238,8053,8436,14310,17276,38,112,false,3,7
NS,2,1,6,8,0.75,0.15,1913412,509904,1403508,9757,7623,16918,16255,38,112,false,3,7
NS,3,1,6,8,0.75,0.15,1910046,455948,1454098,8870,9116,14784,16708,38,112,false,3,7
NS,4,1,6,8,0.75,0.15,1911609,453380,1458229,7997,8034,16606,16732,38,112,false,3,7
NS,0,0,6,8,0.75,0.15,2979969,732483,2247486,18902,19054,19705,21398,38,112,false,3,7
NS,1,0,6,8,0.75,0.15,2979149,732918,2246231,18848,19064,19772,21092,38,112,false,3,7
NS,2,0,6,8,0.75,0.15,2983639,734322,2249317,18805,19272,19833,21270,38,112,false,3,7
NS,3,0,6,8,0.75,0.15,2996330,740429,2255901,19087,19426,19948,21020,38,112,false,3,7
NS,4,0,6,8,0.75,0.15,3005316,733435,2271881,18978,19517,19724,21667,38,112,false,3,7
NS,0,1,6,11,0.75,0.15,1956887,533036,1423851,8146,7775,18042,18085,38,112,false,3,7
NS,1,1,6,11,0.75,0.15,1905616,506536,1399080,6756,6067,17812,17656,38,112,false,3,7
NS,2,1,6,11,0.75,0.15,1941425,526267,1415158,7948,7375,17957,17550,38,112,false,3,7
NS,3,1,6,11,0.75,0.15,1919257,531277,1387980,8599,4153,17932,18041,38,112,false,3,7
NS,4,1,6,11,0.75,0.15,1905707,508974,1396733,8906,6338,17866,16722,38,112,false,3,7
NS,0,0,6,11,0.75,0.15,3047644,755877,2291767,19592,19587,20507,21033,38,112,false,3,7
NS,1,0,6,11,0.75,0.15,3053408,757659,2295749,19537,19748,20498,21300,38,112,false,3,7
NS,2,0,6,11,0.75,0.15,3029471,750808,2278663,19332,19540,20198,21356,38,112,false,3,7
NS,3,0,6,11,0.75,0.15,3074354,761706,2312648,19613,19826,20412,21474,38,112,false,3,7
NS,4,0,6,11,0.75,0.15,3053811,756995,2296816,19544,19763,20346,21143,38,112,false,3,7
NS,0,1,9,11,0.75,0.15,1947921,492898,1455023,4787,6674,19255,20102,38,112,false,3,7
NS,1,1,9,11,0.75,0.15,1925127,492218,1432909,6994,6070,19930,21142,38,112,false,3,7
NS,2,1,9,11,0.75,0.15,1930746,521734,1409012,7709,5324,20744,21837,38,112,false,3,7
NS,3,1,9,11,0.75,0.15,1953217,507691,1445526,7819,4612,20399,21609,38,112,false,3,7
NS,4,1,9,11,0.75,0.15,1973393,532380,1441013,8710,4678,20117,21611,38,112,false,3,7
NS,0,0,9,11,0.75,0.15,3858284,970736,2887548,24793,25057,26063,26560,38,112,false,3,7
NS,1,0,9,11,0.75,0.15,3844652,967291,2877361,24948,25142,25903,26217,38,112,false,3,7
NS,2,0,9,11,0.75,0.15,3825785,963277,2862508,24482,24880,25994,26349,38,112,false,3,7
NS,3,0,9,11,0.75,0.15,3797016,954143,2842873,24454,24726,25725,26159,38,112,false,3,7
NS,4,0,9,11,0.75,0.15,3800251,955428,2844823,24447,24807,25614,26152,38,112,false,3,7
NS,0,1,-1,4,1.0,0.15,1757326,0,1757326,999999999,10516,-1,12393,0,150,false,3,7
NS,1,1,-1,4,1.0,0.15,1750822,0,1750822,999999999,10646,-1,12456,0,150,false,3,7
NS,2,1,-1,4,1.0,0.15,1749314,0,1749314,999999999,10691,-1,12445,0,150,false,3,7
NS,3,1,-1,4,1.0,0.15,1776067,0,1776067,999999999,10801,-1,12478,0,150,false,3,7
NS,4,1,-1,4,1.0,0.15,1743414,0,1743414,999999999,10391,-1,12529,0,150,false,3,7
NS,0,0,-1,4,1.0,0.15,1900957,0,1900957,999999999,12401,-1,12917,0,150,false,3,7
NS,1,0,-1,4,1.0,0.15,1897299,0,1897299,999999999,12340,-1,12892,0,150,false,3,7
NS,2,0,-1,4,1.0,0.15,1898305,0,1898305,999999999,12345,-1,12940,0,150,false,3,7
NS,3,0,-1,4,1.0,0.15,1900017,0,1900017,999999999,12343,-1,12936,0,150,false,3,7
NS,4,0,-1,4,1.0,0.15,1901959,0,1901959,999999999,12381,-1,12942,0,150,false,3,7
NS,0,1,-1,8,1.0,0.15,1889507,0,1889507,999999999,6285,-1,17519,0,150,false,3,7
NS,1,1,-1,8,1.0,0.15,1914525,0,1914525,999999999,7768,-1,18571,0,150,false,3,7
NS,2,1,-1,8,1.0,0.15,1912273,0,1912273,999999999,6466,-1,18457,0,150,false,3,7
NS,3,1,-1,8,1.0,0.15,1903097,0,1903097,999999999,7904,-1,17414,0,150,false,3,7
NS,4,1,-1,8,1.0,0.15,1922121,0,1922121,999999999,6901,-1,16672,0,150,false,3,7
NS,0,0,-1,8,1.0,0.15,3644515,0,3644515,999999999,23795,-1,25009,0,150,false,3,7
NS,1,0,-1,8,1.0,0.15,3651411,0,3651411,999999999,23762,-1,24911,0,150,false,3,7
NS,2,0,-1,8,1.0,0.15,3659952,0,3659952,999999999,23878,-1,25099,0,150,false,3,7
NS,3,0,-1,8,1.0,0.15,3646179,0,3646179,999999999,23754,-1,24960,0,150,false,3,7
NS,4,0,-1,8,1.0,0.15,3627728,0,3627728,999999999,23649,-1,24876,0,150,false,3,7
NS,0,1,-1,11,1.0,0.15,1952318,0,1952318,999999999,4920,-1,20417,0,150,false,3,7
NS,1,1,-1,11,1.0,0.15,1950906,0,1950906,999999999,4440,-1,22200,0,150,false,3,7
NS,2,1,-1,11,1.0,0.15,1936079,0,1936079,999999999,5331,-1,21601,0,150,false,3,7
NS,3,1,-1,11,1.0,0.15,1958248,0,1958248,999999999,6548,-1,22447,0,150,false,3,7
NS,4,1,-1,11,1.0,0.15,1960259,0,1960259,999999999,5712,-1,21921,0,150,false,3,7
NS,0,0,-1,11,1.0,0.15,3809958,0,3809958,999999999,24774,-1,26251,0,150,false,3,7
NS,1,0,-1,11,1.0,0.15,3821654,0,3821654,999999999,24759,-1,26190,0,150,false,3,7
NS,2,0,-1,11,1.0,0.15,3781055,0,3781055,999999999,24340,-1,26173,0,150,false,3,7
NS,3,0,-1,11,1.0,0.15,3845252,0,3845252,999999999,24913,-1,26361,0,150,false,3,7
NS,4,0,-1,11,1.0,0.15,3823363,0,3823363,999999999,24751,-1,26413,0,150,false,3,7
NS,0,1,-1,8,1.0,0.15,1925923,0,1925923,999999999,7388,-1,18219,0,150,false,3,7
NS,1,1,-1,8,1.0,0.15,1914517,0,1914517,999999999,7386,-1,18036,0,150,false,3,7
NS,2,1,-1,8,1.0,0.15,1911363,0,1911363,999999999,8303,-1,18523,0,150,false,3,7
NS,3,1,-1,8,1.0,0.15,1913342,0,1913342,999999999,8785,-1,18210,0,150,false,3,7
NS,4,1,-1,8,1.0,0.15,1896890,0,1896890,999999999,7564,-1,16595,0,150,false,3,7
NS,0,0,-1,8,1.0,0.15,3675426,0,3675426,999999999,23915,-1,25099,0,150,false,3,7
NS,1,0,-1,8,1.0,0.15,3694648,0,3694648,999999999,24182,-1,25253,0,150,false,3,7
NS,2,0,-1,8,1.0,0.15,3655553,0,3655553,999999999,23840,-1,25002,0,150,false,3,7
NS,3,0,-1,8,1.0,0.15,3669387,0,3669387,999999999,23835,-1,25255,0,150,false,3,7
NS,4,0,-1,8,1.0,0.15,3702979,0,3702979,999999999,24172,-1,25512,0,150,false,3,7
NS,0,1,-1,11,1.0,0.15,1947322,0,1947322,999999999,7374,-1,19852,0,150,false,3,7
NS,1,1,-1,11,1.0,0.15,1970829,0,1970829,999999999,4674,-1,20583,0,150,false,3,7
NS,2,1,-1,11,1.0,0.15,1951481,0,1951481,999999999,5475,-1,20840,0,150,false,3,7
NS,3,1,-1,11,1.0,0.15,1954270,0,1954270,999999999,6128,-1,20232,0,150,false,3,7
NS,4,1,-1,11,1.0,0.15,1936026,0,1936026,999999999,5918,-1,22644,0,150,false,3,7
NS,0,0,-1,11,1.0,0.15,3809947,0,3809947,999999999,24569,-1,26050,0,150,false,3,7
NS,1,0,-1,11,1.0,0.15,3832464,0,3832464,999999999,24618,-1,26506,0,150,false,3,7
NS,2,0,-1,11,1.0,0.15,3806042,0,3806042,999999999,24557,-1,26499,0,150,false,3,7
NS,3,0,-1,11,1.0,0.15,3815403,0,3815403,999999999,24411,-1,26525,0,150,false,3,7
NS,4,0,-1,11,1.0,0.15,3838630,0,3838630,999999999,24885,-1,26272,0,150,false,3,7
NS,0,1,-1,11,1.0,0.15,1946949,0,1946949,999999999,3612,-1,21359,0,150,false,3,7
NS,1,1,-1,11,1.0,0.15,1929137,0,1929137,999999999,5572,-1,20751,0,150,false,3,7
NS,2,1,-1,11,1.0,0.15,1950058,0,1950058,999999999,6158,-1,21447,0,150,false,3,7
NS,3,1,-1,11,1.0,0.15,1940304,0,1940304,999999999,4977,-1,22621,0,150,false,3,7
NS,4,1,-1,11,1.0,0.15,1909211,0,1909211,999999999,4607,-1,22440,0,150,false,3,7
NS,0,0,-1,11,1.0,0.15,3805800,0,3805800,999999999,24648,-1,26130,0,150,false,3,7
NS,1,0,-1,11,1.0,0.15,3813132,0,3813132,999999999,24650,-1,26200,0,150,false,3,7
NS,2,0,-1,11,1.0,0.15,3777293,0,3777293,999999999,24541,-1,25957,0,150,false,3,7
NS,3,0,-1,11,1.0,0.15,3812165,0,3812165,999999999,24832,-1,26244,0,150,false,3,7
NS,4,0,-1,11,1.0,0.15,3843548,0,3843548,999999999,24931,-1,26331,0,150,false,3,7
NS,0,1,3,-1,0.0,0.3,1833036,1833036,0,5362,999999999,6663,-1,300,0,false,3,7
NS,1,1,3,-1,0.0,0.3,1834170,1834170,0,5483,999999999,6789,-1,300,0,false,3,7
NS,2,1,3,-1,0.0,0.3,1854053,1854053,0,5352,999999999,6815,-1,300,0,false,3,7
NS,3,1,3,-1,0.0,0.3,1851066,1851066,0,5324,999999999,6682,-1,300,0,false,3,7
NS,4,1,3,-1,0.0,0.3,1834507,1834507,0,5485,999999999,6738,-1,300,0,false,3,7
NS,0,0,3,-1,0.0,0.3,2551086,2551086,0,8219,999999999,8773,-1,300,0,false,3,7
NS,1,0,3,-1,0.0,0.3,2548554,2548554,0,8196,999999999,8929,-1,300,0,false,3,7
NS,2,0,3,-1,0.0,0.3,2552448,2552448,0,8238,999999999,8744,-1,300,0,false,3,7
NS,3,0,3,-1,0.0,0.3,2553864,2553864,0,8239,999999999,8785,-1,300,0,false,3,7
NS,4,0,3,-1,0.0,0.3,2552834,2552834,0,8260,999999999,8764,-1,300,0,false,3,7
NS,0,1,3,-1,0.0,0.3,1854741,1854741,0,2118,999999999,8484,-1,300,0,false,3,7
NS,1,1,3,-1,0.0,0.3,1870261,1870261,0,2680,999999999,8509,-1,300,0,false,3,7
NS,2,1,3,-1,0.0,0.3,1850596,1850596,0,2685,999999999,8428,-1,300,0,false,3,7
NS,3,1,3,-1,0.0,0.3,1876386,1876386,0,2541,999999999,8405,-1,300,0,false,3,7
NS,4,1,3,-1,0.0,0.3,1873673,1873673,0,2551,999999999,8434,-1,300,0,false,3,7
NS,0,0,3,-1,0.0,0.3,2778734,2778734,0,8902,999999999,9636,-1,300,0,false,3,7
NS,1,0,3,-1,0.0,0.3,2782764,2782764,0,8947,999999999,9609,-1,300,0,false,3,7
NS,2,0,3,-1,0.0,0.3,2775763,2775763,0,8921,999999999,9643,-1,300,0,false,3,7
NS,3,0,3,-1,0.0,0.3,2783169,2783169,0,8898,999999999,9612,-1,300,0,false,3,7
NS,4,0,3,-1,0.0,0.3,2770602,2770602,0,8832,999999999,9549,-1,300,0,false,3,7
NS,0,1,3,-1,0.0,0.3,1777661,1777661,0,469,999999999,9324,-1,300,0,false,3,7
NS,1,1,3,-1,0.0,0.3,1779954,1779954,0,13,999999999,9199,-1,300,0,false,3,7
NS,2,1,3,-1,0.0,0.3,1773384,1773384,0,11,999999999,9517,-1,300,0,false,3,7
NS,3,1,3,-1,0.0,0.3,1769035,1769035,0,21,999999999,9467,-1,300,0,false,3,7
NS,4,1,3,-1,0.0,0.3,1776111,1776111,0,461,999999999,9468,-1,300,0,false,3,7
NS,0,0,3,-1,0.0,0.3,2810964,2810964,0,9031,999999999,9693,-1,300,0,false,3,7
NS,1,0,3,-1,0.0,0.3,2801673,2801673,0,8997,999999999,9687,-1,300,0,false,3,7
NS,2,0,3,-1,0.0,0.3,2804196,2804196,0,8986,999999999,9691,-1,300,0,false,3,7
NS,3,0,3,-1,0.0,0.3,2806044,2806044,0,8991,999999999,9721,-1,300,0,false,3,7
NS,4,0,3,-1,0.0,0.3,2802185,2802185,0,8991,999999999,9676,-1,300,0,false,3,7
NS,0,1,6,-1,0.0,0.3,1960165,1960165,0,2992,999999999,9657,-1,300,0,false,3,7
NS,1,1,6,-1,0.0,0.3,1969413,1969413,0,3286,999999999,9140,-1,300,0,false,3,7
NS,2,1,6,-1,0.0,0.3,1998696,1998696,0,3579,999999999,9001,-1,300,0,false,3,7
NS,3,1,6,-1,0.0,0.3,1963981,1963981,0,3494,999999999,9589,-1,300,0,false,3,7
NS,4,1,6,-1,0.0,0.3,1983616,1983616,0,4052,999999999,9582,-1,300,0,false,3,7
NS,0,0,6,-1,0.0,0.3,3596251,3596251,0,11445,999999999,12471,-1,300,0,false,3,7
NS,1,0,6,-1,0.0,0.3,3577812,3577812,0,11471,999999999,12370,-1,300,0,false,3,7
NS,2,0,6,-1,0.0,0.3,3593899,3593899,0,11448,999999999,12512,-1,300,0,false,3,7
NS,3,0,6,-1,0.0,0.3,3579944,3579944,0,11451,999999999,12336,-1,300,0,false,3,7
NS,4,0,6,-1,0.0,0.3,3594205,3594205,0,11461,999999999,12480,-1,300,0,false,3,7
NS,0,1,6,-1,0.0,0.3,2016029,2016029,0,2480,999999999,10825,-1,300,0,false,3,7
NS,1,1,6,-1,0.0,0.3,2013691,2013691,0,2103,999999999,11265,-1,300,0,false,3,7
NS,2,1,6,-1,0.0,0.3,2004419,2004419,0,2187,999999999,11042,-1,300,0,false,3,7
NS,3,1,6,-1,0.0,0.3,1995894,1995894,0,2561,999999999,11437,-1,300,0,false,3,7
NS,4,1,6,-1,0.0,0.3,1945074,1945074,0,3014,999999999,11142,-1,300,0,false,3,7
NS,0,0,6,-1,0.0,0.3,3650619,3650619,0,11678,999999999,12552,-1,300,0,false,3,7
NS,1,0,6,-1,0.0,0.3,3650654,3650654,0,11715,999999999,12639,-1,300,0,false,3,7
NS,2,0,6,-1,0.0,0.3,3641275,3641275,0,11788,999999999,12663,-1,300,0,false,3,7
NS,3,0,6,-1,0.0,0.3,3656589,3656589,0,11588,999999999,12726,-1,300,0,false,3,7
NS,4,0,6,-1,0.0,0.3,3633521,3633521,0,11632,999999999,12671,-1,300,0,false,3,7
NS,0,1,9,-1,0.0,0.3,2010940,2010940,0,2648,999999999,11431,-1,300,0,false,3,7
NS,1,1,9,-1,0.0,0.3,2025462,2025462,0,2540,999999999,11740,-1,300,0,false,3,7
NS,2,1,9,-1,0.0,0.3,2017225,2017225,0,2834,999999999,12389,-1,300,0,false,3,7
NS,3,1,9,-1,0.0,0.3,2018175,2018175,0,2794,999999999,11742,-1,300,0,false,3,7
NS,4,1,9,-1,0.0,0.3,2004321,2004321,0,2110,999999999,11617,-1,300,0,false,3,7
NS,0,0,9,-1,0.0,0.3,3615137,3615137,0,11572,999999999,12552,-1,300,0,false,3,7
NS,1,0,9,-1,0.0,0.3,3633770,3633770,0,11644,999999999,12672,-1,300,0,false,3,7
NS,2,0,9,-1,0.0,0.3,3627373,3627373,0,11639,999999999,12634,-1,300,0,false,3,7
NS,3,0,9,-1,0.0,0.3,3625638,3625638,0,11556,999999999,12852,-1,300,0,false,3,7
NS,4,0,9,-1,0.0,0.3,3633629,3633629,0,11593,999999999,12691,-1,300,0,false,3,7
NS,0,1,3,4,0.25,0.3,1827631,1372799,454832,5256,5417,6632,6674,225,75,false,3,7
NS,1,1,3,4,0.25,0.3,1837720,1381173,456547,5367,5593,6675,6635,225,75,false,3,7
NS,2,1,3,4,0.25,0.3,1844972,1385284,459688,5401,5522,6727,6697,225,75,false,3,7
NS,3,1,3,4,0.25,0.3,1832229,1374652,457577,5451,5493,6633,6756,225,75,false,3,7
NS,4,1,3,4,0.25,0.3,1851659,1387530,464129,5363,5368,6831,6758,225,75,false,3,7
NS,0,0,3,4,0.25,0.3,2574345,1915784,658561,8221,8467,8847,9119,225,75,false,3,7
NS,1,0,3,4,0.25,0.3,2577822,1917537,660285,8261,8524,8840,9101,225,75,false,3,7
NS,2,0,3,4,0.25,0.3,2578196,1918036,660160,8275,8544,8843,9218,225,75,false,3,7
NS,3,0,3,4,0.25,0.3,2590476,1927040,663436,8335,8512,8863,9316,225,75,false,3,7
NS,4,0,3,4,0.25,0.3,2578535,1919053,659482,8252,8558,8877,9102,225,75,false,3,7
NS,0,1,3,8,0.25,0.3,1852466,1448627,403839,2497,3025,8237,8265,225,75,false,3,7
NS,1,1,3,8,0.25,0.3,1831378,1433100,398278,3345,2021,8322,8071,225,75,false,3,7
NS,2,1,3,8,0.25,0.3,1845899,1345666,500233,2471,3965,8205,8482,225,75,false,3,7
NS,3,1,3,8,0.25,0.3,1838882,1417672,421210,2712,2946,8217,8169,225,75,false,3,7
NS,4,1,3,8,0.25,0.3,1824130,1422530,401600,2798,2594,8316,8196,225,75,false,3,7
NS,0,0,3,8,0.25,0.3,2797565,2092045,705520,8990,9149,9582,9660,225,75,false,3,7
NS,1,0,3,8,0.25,0.3,2797786,2092483,705303,8991,9127,9624,9680,225,75,false,3,7
NS,2,0,3,8,0.25,0.3,2791505,2087263,704242,8985,9115,9556,9647,225,75,false,3,7
NS,3,0,3,8,0.25,0.3,2796665,2090681,705984,8940,9102,9619,9776,225,75,false,3,7
NS,4,0,3,8,0.25,0.3,2799511,2091769,707742,8995,9179,9612,9713,225,75,false,3,7
NS,0,1,3,11,0.25,0.3,1811134,1358525,452609,566,961,9101,9255,225,75,false,3,7
NS,1,1,3,11,0.25,0.3,1789152,1423066,366086,47,52,9141,9248,225,75,false,3,7
NS,2,1,3,11,0.25,0.3,1814316,1404256,410060,64,77,9164,9276,225,75,false,3,7
NS,3,1,3,11,0.25,0.3,1806904,1311422,495482,392,966,8955,9335,225,75,false,3,7
NS,4,1,3,11,0.25,0.3,1824186,1292774,531412,549,968,8965,9420,225,75,false,3,7
NS,0,0,3,10,0.25,0.3,2816557,2112531,704026,9068,9100,9725,9702,225,75,false,3,7
NS,1,0,3,10,0.25,0.3,2825383,2118947,706436,9040,9079,9723,9661,225,75,false,3,7
NS,2,0,3,9,0.25,0.3,2816038,2111205,704833,9067,9142,9709,9638,225,75,false,3,7
NS,3,0,3,10,0.25,0.3,2824141,2117717,706424,9075,9150,9703,9634,225,75,false,3,7
NS,4,0,3,10,0.25,0.3,2823217,2114397,708820,9066,9134,9728,9668,225,75,false,3,7
NS,0,1,6,8,0.25,0.3,1951923,1458628,493295,3613,3300,9430,9369,225,75,false,3,7
NS,1,1,6,8,0.25,0.3,1949277,1453623,495654,3597,4125,9657,9697,225,75,false,3,7
NS,2,1,6,8,0.25,0.3,1983146,1471756,511390,3827,4045,9610,9714,225,75,false,3,7
NS,3,1,6,8,0.25,0.3,1979972,1475344,504628,3085,4046,9525,9121,225,75,false,3,7
NS,4,1,6,8,0.25,0.3,1962085,1472440,489645,3504,3947,9115,8910,225,75,false,3,7
NS,0,0,6,8,0.25,0.3,3595012,2697159,897853,11361,11446,12533,12381,225,75,false,3,7
NS,1,0,6,8,0.25,0.3,3618542,2711598,906944,11605,11681,12470,12465,225,75,false,3,7
NS,2,0,6,8,0.25,0.3,3594701,2691440,903261,11448,11604,12432,12396,225,75,false,3,7
NS,3,0,6,8,0.25,0.3,3588416,2686440,901976,11399,11739,12334,12351,225,75,false,3,7
NS,4,0,6,8,0.25,0.3,3585592,2687428,898164,11400,11613,12376,12424,225,75,false,3,7
NS,0,1,6,11,0.25,0.3,1963275,1495446,467829,2170,3047,10967,9716,225,75,false,3,7
NS,1,1,6,11,0.25,0.3,1970409,1502583,467826,2538,2176,11215,10848,225,75,false,3,7
NS,2,1,6,11,0.25,0.3,1989706,1527383,462323,2635,2954,11076,10175,225,75,false,3,7
NS,3,1,6,11,0.25,0.3,1966398,1478085,488313,1826,2966,11103,10876,225,75,false,3,7
NS,4,1,6,11,0.25,0.3,1975884,1475656,500228,2588,2250,11325,10156,225,75,false,3,7
NS,0,0,6,11,0.25,0.3,3617726,2714767,902959,11444,11621,12531,12463,225,75,false,3,7
NS,1,0,6,11,0.25,0.3,3627654,2721047,906607,11661,11762,12608,12458,225,75,false,3,7
NS,2,0,6,11,0.25,0.3,3621303,2713837,907466,11439,11528,12556,12554,225,75,false,3,7
NS,3,0,6,11,0.25,0.3,3605223,2704967,900256,11588,11569,12540,12558,225,75,false,3,7
NS,4,0,6,11,0.25,0.3,3627455,2722577,904878,11675,11599,12554,12632,225,75,false,3,7
NS,0,1,9,11,0.25,0.3,1996653,1524672,471981,3450,2646,11891,11873,225,75,false,3,7
NS,1,1,9,11,0.25,0.3,1985121,1519868,465253,2639,2436,11588,10127,225,75,false,3,7
NS,2,1,9,11,0.25,0.3,2036843,1568350,468493,2574,3042,11660,11960,225,75,false,3,7
NS,3,1,9,11,0.25,0.3,1989855,1518238,471617,2534,2878,11606,9252,225,75,false,3,7
NS,4,1,9,11,0.25,0.3,2005917,1557114,448803,2179,2304,11450,11049,225,75,false,3,7
NS,0,0,9,11,0.25,0.3,3636220,2732694,903526,11561,11590,12796,12719,225,75,false,3,7
NS,1,0,9,11,0.25,0.3,3645266,2741055,904211,11651,11809,12747,12563,225,75,false,3,7
NS,2,0,9,11,0.25,0.3,3645314,2739346,905968,11625,11682,12693,12537,225,75,false,3,7
NS,3,0,9,11,0.25,0.3,3640219,2732637,907582,11509,11756,12688,12633,225,75,false,3,7
NS,4,0,9,11,0.25,0.3,3635058,2731336,903722,11646,11605,12689,12631,225,75,false,3,7
NS,0,1,3,4,0.5,0.3,1850670,910137,940533,5304,5578,6578,6839,150,150,false,3,7
NS,1,1,3,4,0.5,0.3,1837916,913656,924260,5189,5592,6618,6726,150,150,false,3,7
NS,2,1,3,4,0.5,0.3,1845317,917664,927653,5504,5103,6581,6822,150,150,false,3,7
NS,3,1,3,4,0.5,0.3,1844285,911541,932744,5390,5227,6676,6854,150,150,false,3,7
NS,4,1,3,4,0.5,0.3,1869577,920472,949105,5548,5385,6733,6949,150,150,false,3,7
NS,0,0,3,4,0.5,0.3,2624375,1277469,1346906,8252,8655,8794,9393,150,150,false,3,7
NS,1,0,3,4,0.5,0.3,2636228,1281653,1354575,8308,8741,8796,9468,150,150,false,3,7
NS,2,0,3,4,0.5,0.3,2623655,1276740,1346915,8218,8575,8712,9436,150,150,false,3,7
NS,3,0,3,4,0.5,0.3,2634428,1279465,1354963,8329,8704,8781,9579,150,150,false,3,7
NS,4,0,3,4,0.5,0.3,2630376,1280348,1350028,8339,8648,8800,9335,150,150,false,3,7
NS,0,1,3,8,0.5,0.3,1874761,977961,896800,3206,3136,8095,8681,150,150,false,3,7
NS,1,1,3,8,0.5,0.3,1864934,974147,890787,2943,3475,8173,8450,150,150,false,3,7
NS,2,1,3,8,0.5,0.3,1844239,968619,875620,3012,2770,8099,8368,150,150,false,3,7
NS,3,1,3,8,0.5,0.3,1886082,979629,906453,3602,3599,8269,8373,150,150,false,3,7
NS,4,1,3,8,0.5,0.3,1900303,902012,998291,3200,3579,8139,8833,150,150,false,3,7
NS,0,0,3,8,0.5,0.3,2827949,1392142,1435807,9032,9243,9587,9938,150,150,false,3,7
NS,1,0,3,8,0.5,0.3,2830468,1392931,1437537,9045,9180,9624,9978,150,150,false,3,7
NS,2,0,3,8,0.5,0.3,2843044,1399384,1443660,9037,9270,9585,10004,150,150,false,3,7
NS,3,0,3,8,0.5,0.3,2829415,1392461,1436954,9026,9181,9543,9911,150,150,false,3,7
NS,4,0,3,8,0.5,0.3,2839152,1399330,1439822,9060,9086,9633,9953,150,150,false,3,7
NS,0,1,3,11,0.5,0.3,1832607,999809,832798,1147,905,9021,9353,150,150,false,3,7
NS,1,1,3,11,0.5,0.3,1828467,840403,988064,1537,1851,8755,9202,150,150,false,3,7
NS,2,1,3,11,0.5,0.3,1839806,997810,841996,1151,564,8874,9292,150,150,false,3,7
NS,3,1,3,11,0.5,0.3,1825159,983602,841557,846,829,8939,9370,150,150,false,3,7
NS,4,1,3,11,0.5,0.3,1824608,853236,971372,1451,1742,8702,9301,150,150,false,3,7
NS,0,0,3,11,0.5,0.3,2847090,1415019,1432071,9137,9246,9748,9845,150,150,false,3,7
NS,1,0,3,11,0.5,0.3,2849979,1413139,1436840,9200,9258,9737,9827,150,150,false,3,7
NS,2,0,3,11,0.5,0.3,2850833,1415627,1435206,9208,9237,9726,9861,150,150,false,3,7
NS,3,0,3,11,0.5,0.3,2843522,1410678,1432844,9087,9222,9809,9792,150,150,false,3,7
NS,4,0,3,11,0.5,0.3,2846949,1410624,1436325,9150,9307,9721,9855,150,150,false,3,7
NS,0,1,6,8,0.5,0.3,1979313,985166,994147,3955,3852,9262,8976,150,150,false,3,7
